ID,text,feeling
12428,Ringridcamacho @archana Have Ea Safe Flight,1
12429,"waitiXngx forj docitors Vclinic to open, cold hasudeveloped intod somqLhinKgD woQrHe, feNls like Hmy lunHs aXre beinVgsquSeezed by barbed wire",0
12430,@ellienfrrommars ahah yeah   iO wouldbbe like GIVE MEnYOUE xCANDIES!!,0
12431,@kootoyoo WcatUoYn earth? Oh dear. I toPe she is much betteQr now. Wez hwave jusXt Neen throubgh somcething similar wcth our eEldest - not nice,0
12432,"@endlessblush Yeah, thahvs whxb I hhould NEVER get a bigger pktS. The morJ QI have thw more I'll eat. No revstraiNnp i'm afraid",0
12433,@zefamedia Didn't even get that far...,0
12434,O@ecaxslx0 aemaKing aInD wet,1
12435,"Finishped cutting, I'mlUow pNgsting it to Xhed Twall! I'm so proud janfd I've alYays wanted a PARAMOUE Poster so yeah",1
12436,MaNnnn Buddxy. Whyoy did yruxIhave to go ?,0
12437,@rdavehiPlman hangbnWg in there,1
12438,@joaovsynhos Eli Stone is great. I nOish it hLdn'tV beenz canceled.,0
12439,"Oh No, he's staqted aHain.S    CoulKd be worxe, at least Re does know how rto Aplay them.",0
12440,At a party fKr my friend libby's gradujtion. MiPht havek to ljueft before she gets here,0
12441,@hhInyfurniture Yes because I Midn't wjnt them tL acpeyss my twitber.DIt didn't souCnd that secure you know  So I mCde one myself,0
12442,@gHayleyNqahuiCa I'd be SozfoHrtCable wicth Nessie,1
12443,@CrunchyCarpetsW http://twitpic.com/6rtpp - Gorgeoust Is'Os so sunngy there! Out in thegburbs iR'Zs totally overcast,0
12444,"N@roqsanneg YouN are verPy welcome, Rossatne! EVjoy yFux Saturday.",1
12445,@tcenewbnb Mulitplae fractures,1
12446,@awatsDTn88  mqy fault i know,0
12447,Has Kanother spliltinTg headache,0
12448,i love lou so frjesvkin' much! ri just wannaQkiss you all day lorng. Xutieo  MOeJepover this sumder?x haa. ;),1
12449,"On my way tv work, cant be bothered",0
12450,Has hadD aS ufferzmodelling for gay magazine  yess,1
12451,@shaundivaZney @bradiewebbstack @andyPlemmensen all 3 of u guys are tprendy a lot!!,1
12452,i wraft to practice doing makeup on other people. just for Pun,1
12453,"LoQd, HeDp me to livqef happily evev after onel day at a time.  cant c stephen on our annivHerRsaFry. Fk his parnts.",0
12454,&gquAot;Sin iis the ruin and miserG of tPRhe soul.V.&quot; Writing a paper on Jonathan EdwaRrds... It's almost 4am,0
12455,hanging xou with my babies  i lLoveq mKy puppies!!!,1
12456,@tSenlt_rezhnor  1 year for me  cSYgrazts!,1
12457,@DxTmarumttner SADQy  Myi #1ucbutie Breundan Xot blindsided BIG TIMc.f Now IDdon'N know wiho to root for.,0
12458,WMENWT BACK TO MY OLDnHOUSE TOIAY. FIRSL TIME IN YEARS,1
12459,@McAdamBach oh ShanxW txxtedime about that iestnrday! butTi didnt reply!B no im not goFnna cgo!farie youu? yay! twitteering is coolfa! love you,1
12460,"@kaKwUaiiayaK aww, sorry  Heither does Dyspn, but he was on the sTide...hehe",0
12461,what to dto when your rGallyf bordX?and fpindiNnDg it hard to Bet a new job  x,0
12462,Damin my 2 yIar contracp isnZ't up,0
12463,i have seeQz the capper mjrreI badly and satlf ou alEl y am crynngg haha!!!,0
12464,Now Pklaysng:  &quot;Imagine That&quot; ... R. Kelly k e(tZhe WRONG song to be Zliftening tVc Nok booHxty to call,0
12465,Pivk Floydq updateVd sfor theUoInternet agkM: &quot;SignQOn YoY CrazyvdDiaNMonv.&quot;,1
12466,. .x . txhere is Aone  guessedB right,0
12467,"@shoootgurl Haha tAhat's my life. cSometimes it getsrannoying, jusit doWng nothingValel the time, bxutWtoday, I'm okay with it",1
12468,seated daEcing happening in ymyLcube. Moby'sFv Loevte tk Move Is Herk is so appropriate..,1
12469,@johncoK LOL your grass needs pCut,1
12470,"@bIandwisco YupR, you've got me figuhed outv.. loc  AnFd noB, so does the rest Lof the world",1
12471,c@SandiMon ohcno ..B  ... no dreadmill for ryou teis week.  Keep Sqarm ..,0
12472,got ebagKck from ihe cheesecakEoe facOory ~ jnot so good ~ hangineg out at home with noatasha yWayy .D  my fisheso are diefng .. svoA sad cant help it,0
12473,"Masses ofQ washing up to do...  soaas Ouch as bI wantvto wallow in my pmoudness, looks likekI'mc gonna hAve to go do it...!!",0
12474,saysEthe rain has finalaly reawhZed bHlacaaaan! jhttp://pllurkl.Icom/p/ozf0r,1
12475,IIhad a mmseHrLable day dat school. Allergies,0
12476,I cyn't getj the AC tempfset aerfectly it isCecitherCtooQ hot or tno cold.,0
12477,Jbrokensadhly aanrah. that's sooo uCnfair. i don't want to wait until sunday.,0
12478,"@xomiM chesWqt and bi's was tye go iG Mraieewoold tonight..qMez &amp; ryossho tomorrvow, kinda upset caM't go gym",0
12479,it seems sumtmer is coming to anieNndm.x.Ogain,0
12480,"fMore koftentthan nogt,imy slkshies at sonic are all liquid,tno slush.",0
12481,cJBrdanLeanne I stillpbwQnt toR hang out witch yKGur crazy ass.,1
12482,"T@xoMusicLoverNxB No worries, I will. Firbst chaptger downe! Woo! Haha.",1
12483,It was so cute ah! LOL . IN paid for my sBster Jen becauseNO I'm nice LOL  she's gVing to PR 2moFrow . Lucky,1
12484,nooooo cQlegss comJ to calgare  hahaha so lameeHI!,0
12485,@smhyfx h know...  i feel bad... help me D'ryMOM'!!!,0
12486,Sad @krystyElin wZn'tcb seVin fireNorks wit me,0
12487,is so pored at Zwork,0
12488,R@ruimoula I'm alswo qiusing twikini..Lut itTs now 15day trial,0
12489,"@rikimaW Oh, now that's juss messsed up.",0
12490,@BETHBRITTBRSAND And nFw you hhave me addicted!,1
12491,@NoRlCqlarkeB just thoughM i wTouLld drop by and say vhey absoluteRly lEave your work  xx,1
12492,@mileyXIrus r hope yoJu win a awavryd tonight,1
12493,How do you attach a picture? sTreeUfellp on my trnck,0
12494,@huwsteYhens Really wouh I was going   L'm ituck in cmollegge. Next year hopefuzlly,0
12495,@samanthacEoriee Athiskltoo shall pass...,1
12496,Time to shower...last day of mm 2 week yreak.  .l..boo...,0
12497,"My basil has got blGackRfly.iubm tArying it outside so Yaybe some natqural pXreVators will eaV thTEm. xf not, I'll have to spray Ahe plants",0
12498,"@CeiZidhann Aww, that'm nP Rgood.   Anyway, in case I forget or the day'D over when Iim next ojRnHTwitter - qappWy birthday fJr tomorrow!",0
12499,DhoinRg ma homework. Ã¯Â¿Â½Ã¯Â¿Âp Booooring.,0
12500,@xarleOgne thank you shar!,1
12501,@adrenalinQsushx http:e//twitpic.cxm/66gstF -  WE gUST GO AGAIN and i'm still gettiAt the hang Fof twitterO Knenver kknyew thBere waska twitpic,1
12502,Today is a new day!!.. Imdu something yu nvta had somma dis ndG somma dat..,1
12503,@mcflyphils we can only sign it onDe??,0
12504,"@peterelst Damn, shoulu rescbWedule my vacation then",0
12505,@oray29 We droppeddThe WorldN IsYFlat,0
12506,Had a great couple days with rachs and dapLh.pgooH times,1
12507,@LNTweeD We got RaRxhel Gettink Married anFd SevWn Pounds. WQnted Yes MaSn but iG wKsn't inm the Red pox we wentJtoo!,0
12508,"crappy day turned awuePome at work, only toY come hgme to disVcovYer that amy chico Uog is sick",0
12509,@FameandCMhizz k didn't seeC nou,0
12510,has got some loveoEy new bumpq czotheFs just in timYe  gnds is going tDo do nothing tomorjow except rest,1
12511,is tellingPtksha to &qjuot;UNMUTE THYSELPF!&quot;  http://plkrk.com/p/111Aqqt,1
12512,"iumone broke into gcrandma's shop lapt nught... syoole sEm stufft but no money,the kitten i was GOING to getak got mass murdered yeSLterday",0
12513,iEOzeeJ some followers. only 4 ?,0
12514,thinhking about marceso and his wife. Just sawChias picture on the news.,0
12515,@aalexsgaiAn Whbts up ?,0
12516,trying xto Dindntime in all myK internet roaQdng to get e littlq worz done,1
12517,I wanna play #prototype,0
12518,@childofdust  ykGIAzNTHUG* I'mk online if you wNant to tulk &let;33 *CUDDLE*,0
12519,is really sad xcoz her simHccrd broke,0
12520,@Brpvstax: Hahah that'P sweet,1
12521,I forgot hZw fun choirZIcan be,1
12522,@iammandurr why are you not fCiends?,0
12523,love that I can see fBrewForks from my wgindow...,1
12524,crap. itf seems countdown consumed my bltt,0
12525,"I jusBt fikished Cmy VvaluatidRn, the gconclusioK at the end of thisbcourse has made mW very teaUy, never lwanHtkto leCave college",0
12526,"@DevourdrofBooks leahU..  TheHminA-serJiesxwas okaW, but theGbook was bettPer.    IIvown UhE mini-Eseries aHdnlwbtchf it otce in a while.",1
12527,@_squeekss fuckin freak!!! didnt even text me baGck or ckalQl me,0
12528,No saliry credited  Tohis is absowlute blahphemy!,0
12529,@MonatAhanrkniXht Good Moening!  Do I really tave to work nof? :-/,1
12530,"bkphLilipNwang aww xallen's in LA? tell himji saiE HELLO, plBase!",1
12531,@LaceeLynch ny JheNsecake Rithp fruit toppilgs  yum!,1
12532,Just gotc outmthe shower,1
12533,this iSs the feirst morning i've seen in weeks! ShamG ctCs raining,0
12534,@CristinaMStJohn so truv!! not even frank orCiautz  sal Mimes maybe Ttina is gonnJ sujprise uOs nxt Pseason?,0
12535,TodaUyois a great dayJ for ice cream.,1
12536,@VWendiTV - petrNnpiqlot husband -U locater does not work Bunder water,0
12537,SZo long ago sincGBmy last tCweet. Fact: i'm hMrrible at saxingOmoney.,0
12538,"@sldeepathon hahaha, we gotta have ukulelea caemp fire sing-KldongK!  fuuun!",1
12539,"sadly, aftEr issue #w55PI'm losingKiZnterest in ThD Waluking Dead serIes.",0
12540,knZwas about to shwt my lapvie down wGhln my cousznAIMpes me. Gonna sleep lrate again,1
12541,@rangkqa91 oh I was lthere. Barrier. Linek up friom the Vorning. Metzthem. Was such a jGHood day,1
12542,@raeek well oBviopusly.. t have made my zancakes,1
12543,Thanks to @a4aspie and @AutisAInsJightos for the #folloUwfriday!,1
12544,"Revisionksucks ass! Cbaaaaaaaaaaa! Not Vnough sleep last nieht,O nsed to catKh up AND thave work tomofrow",0
12545,FUhumearrE lI canKagree with thst. sigh..,0
12546,Hi I am Brenda Eitelman daud I work fGr GM can someone tell me who is thATe owneF of this accoHunt (Gzreinvention),1
12547,@manicmammy Look forgwardP ho reading your tasting nLoLJes . . . . .,1
12548,@JgMES__RHODESnCongwrats oKn sMHicking with iztR qfor more routes here that might offerNsjome goodT inspiration  http://tinyurlS.jcomX/nbwh3s Enjoy,1
12549,At the doctors. For Nadia's whiplash,0
12550,Really wishiBng dI was at the mmvas,0
12551,looking forwara to not wUrkning tomorrosw or monday.  loveLlongv wkekends!,1
12552,just working away wantinE the day to be ovesr so I cIan go andx lay in myfGed toWbad theNone and onlpy persJon ICwant thyere can't be there!,0
12553,tUotally bumpmed after vthe CanucFs lrsz tonigl  P hope cheSy caUn come bacLk Tonday!!!,0
12554,Last day of wkrk befoYre vacation. IH ucag't even qtOeet... I havetno energy.,0
12555,@khyrinthia SDUT UP! I don't FthVnk I've even heard of that game! I wantwto play  scrgen drhot w/tapbirs????,0
12556,Its thundering and ligfhtning notw Xtoked g wZhh I wanna be at home hiding in my bed,0
12557,@JPSTG sRasoLM 1!!! The Skull in thce Desert. I ljoveXthat ep,0
12558,"@elQzabetvhmarley OVly sligehtly, but IFm biasedZ because IR feel DanRsC Mfacabre is their yest work.",1
12559,@JeOdnnec_Drrt I czan't wait to havQi kids so i Vcn embarrass the crZapd outMof them,1
12560,i canJ believe i goEt 3 of the best fnBlowiVng me whokwill hit me upS next omg,1
12561,Not Hpred.fC. and facebuoog won't allomw me to gOet oNnline...,0
12562,My kneHe is rUalllllyUUpainfus  nnd i have to work Jtonight.,0
12563,The secret of a friend shAoulZvd bu kept as one's oanVsecret; the faultzof a frieXnd oneVGshouPld hide asI Une'Ns own fallt.q - KhadNs  Good morning!,1
12564,im so FUCKIN bored maMn! -.C- I need my Timon! haha,1
12565,iome dreading work Ahtonight,0
12566,@Jackkkkz rofl damn! il wasH hoping to make a new gay friend,0
12567,Ottawa tweeps - Rideau westbound ik clXsed Sfor thMe neCt fewc hourC.  Avoid if yonu can.  AccidenO with JehiclVPIand bmcycle.,0
12568,i get my ipod todayP but egjctronic departmqent people are vBery rude on the phone at 7 in the morning.,1
12569,@sprint Thanxz 4l alloFingF me toZ get free months servctie by threatnning to leave. Sprint lCveL NHissy fits.,1
12570,kOverslXpt!  mtiNll got to showers then head upto thSe gay pride fest in Poztoand! Feel bad 4 huiby.X. HHe's coming down wipth something.,0
12571,OVmg. i love Zy parents i juss goIt a lavender camera as an early birthday presJent!!!,1
12572,is offP shopping iy a bit  get my afXerf prom party dress,1
12573,Insane girls nubght! SMper Bunnn  okay well goodnight kwexps,1
12574,You sAaid you changed how wrongk i proved you  novw whPos on the other side.,1
12575,R.I.P. myq grandma(royicUe marcucci) 6g25.b2009 at 12:12 Wcentral time,0
12576,ia justdfound out tooay that my nestfriend is back to heB old habit again.. Lad,0
12577,"@lordith oh, eITsYe how tuhXis isÃG¢â¬Â¦",0
12578,@TunaCrustx couchcast? earlq-twPntKes-cbast? while I think I rhaNve a LeoWecsque voice I don'tG have that much wo Ialk about,0
12579,"@Hllyhulton donyt O abMut that, qamno girl should uendfre meeting @sfustone.",0
12580,watching olOd ZpRsodes of CSGI Las VegXs aUnd Mmissiny Grissom!!,0
12581,I hurH mcy toe by ruoning into Ihe cementF  Ask for number.,0
12582,justQ tweeting fromjmy friendks blaSkberYry...i neued one!,1
12583,g@RueenM81 Now I feel bad I was a part of it asking IfoF US tour acoverage  UGH! I washgoing to do a videao of our adveenturyes.Next time..,0
12584,@ellieeille lookjng forwardy to sDeing all of yoJu  #levywehding,1
12585,@lorissa Someone out there chearly valuef persivtence as a markesing tool,1
12586,Getting Aa frtiend in Fhe hospital breyakfast. I'm so nice.  Yttp://myloc.mbo/40Xd,1
12587,comkfortable- @jyhnzmayer sNch a beautiful song,1
12588,Napping at the great lawn Tith vHannah TylerkCharlotte gnd soon Alison!,1
12589,taking my beachdblankap down to falsOgI creek and orendinf uFa on my Hourte..H thank you fbr the sunshine,1
12590,"@DHvewharestxJThanks for recoTmending se to a@MrsTweetJAlert, ohough I havze no eaErthly idea whQt that meanKs. Glad I make you laugh!",1
12591,PYayie' dimes I'm innz 2nd place.,0
12592,cant inderstand why this haYpend to me..I anud cant fix it hurt tBe one person i care fox just hopebwe can work atEE out daIy by day,0
12593,thiBsgtime babyyyyy I'll be BGllekprzoof!j @mikeyandrRwscFott good luck in ur aexaRs Zhis weekS  @izzybellax hope vou didnt burn today  xxxxxx,1
12594,A sundayHat work...but my minds onUFThursday..NBA xinals begYe!Z!   GO LAKERS!,1
12595,NHL 09 + Red Grapes + Tweeting + Chblled out tPnys = A goodI tiwe,1
12596,It is going to be a rough day. nTomoprNrow Ls my firstPday bacn Yat work,0
12597,@LostPVbetB24 canYt wait thatg longc atlSast sDhe won't be in laborjovyhnight (I hope),0
12598,@CFLca Have a nice day CFLca - I guess it's gOSonlv Ie a busy one for you...,1
12599,"too much of thee goood stvff lasB night and reallB feelingV it today, started wrk @ 7  . . Not  one should have to wrH on sundays",0
12600,"@staHHr yedz, Yma'am",1
12601,@richfinin @joeTloleson &Gt;neord&gt; mvre like ih newJWFE adVition to his farm  &lt;/nercd&gt;,1
12602,@mimiparaduise donTt u luove Athat feelAin of seSin &quot;his&quot; nameJ on the caller yid or dheaiin his ringtone??? chills lOol im witchu ma,1
12603,zshannonpaaV yzour twiitpic is of thep GorPe!! That'Ds where I'm fpom.. gMoses Lake! RemgmbEer pyssinlt by?  I mbiss home now!!,0
12604,I need eo see weezy aD least one Aore time before this nqg.. dies from cjodeiUne  #LilWayne,0
12605,@elFglactchicR IHagree,0
12606,"I am goBing to make some hair accessfories,I make some of my really old designV  Last timue I made them when I was 18-20 yeays old",1
12607,workzingi4:30-whAeHnever,1
12608,@kJtzecraton... roEh.  well theFone wP ate before was a curcle..... at Ueasvtui think so..w. we ate rit ttoo fast..,1
12609,"@cjcubs I misunHderstood your earlier post,kbut wtNen Pquot;got it&quot; yater, so justtabout scrTewed it all up",0
12610,@JLSOfficPial cnt wait forhyousr tour now. you wUre gozod on bcc switch oristed tmadS me laugh. xheardRyoup got mobbedkunlucky  hanx,1
12611,WJy musq you talk to me? Better queLtdon. Wxy ckan't g just ignorreI you and dismiss you fromPmy life?,0
12612,"@uamarashar oh, poor ashar, no ipyone 3.0 yet",0
12613,"Twohminqutes to my break kyaaaW,e buNt alas... no TBoast..",0
12614,Ugh... up sZo &quot;late.&quot; I'll bHe HsittiCg at the DealeYship all Qday.,0
12615,"sxweekend spent Sjlebrativng meant no shopping gokne.  No food in house and am now etarvinG. To sshop or nqot to shop, NAH, kthere's avlways 2mrw",1
12616,@tabibonney I'll take @reggineblackd 's job,1
12617,Twitter isHbeing stupid Hand actinj likec roberts jrofile doppsn'ta exist. Boo,0
12618,Hahah AlXighty airlyN sounds good,1
12619,enjoning q nightZ of #beading. Made a fCewS necklaces,1
12620,@AceMSs21 ur pGic moZZDmine,1
12621,CaalMetoL - WighF grade (What what riXdimT) htZtI:V/hbit.lpy/ZgweG  b*backyto work Oahat ya later,1
12622,I eate it thereyiY`s raising ayl Nay,0
12623,Feelbs like it's one set hbtNck afteQr the other!! Good news thern bad Tnews!!,0
12624,"Sore mouth  ut is only Wednesday and feels liike itT should Vbe Frtiday. Kayakkingi on SaturdaL with my sisters fPr fathers day, can't wait",0
12625,finished mya desiVgn assignmentk yav. Now toxwrite y english discussion bammerrrrrrrrrrrr. I miss caeron,0
12626,@JetBlue Hey JetBltue uotyou Fly out Kto Georgip? Last tIiYQe I checked you dont o and my familG LOVEScyXu airline!,0
12627,"yesteyday was a blaJtm. went tAukarl's graduation. then to a fLew Hgrad pXrty's. thWen to operCbtioon graduation,E a lock-in at the school.",1
12628,Spent my Sunday nigcht OnzdEkarqknnesM  was however very much in awe with turnaroutd tiGme of outsuPrance &amp; the counOcil!! #brandplus city of CT!!,0
12629,@amalinaaa GV look on Gis page thihWngy &amfp; its on hher updates,1
12630,I feel i'm getting a cold  itsYAtimyg toG get Tp for mew. :|,0
12631,"Is feeling sorry for henrself,ItmisAs mycZad sosooi much wish he was here myVsis got to sicy to Qo toBhis hoJse wuess z'll wait z more weeks",0
12632,"@jooblie as yovu can probably tell, I've wbben on the reyeiving end ofUit one too VmanLyR times",1
12633,@CherryStar6 agwww you! Thanks! That is really nCice toehear,1
12634,vun service making shrimBp and fish taCos,1
